time,open,high,low,close,volume
10.05.2020 00:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 01:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 02:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 03:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 04:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 05:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 06:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 07:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 08:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 09:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 10:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 11:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 12:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 13:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 14:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 15:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 16:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 17:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 18:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 19:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 20:00:00.000,106.608,106.608,106.608,106.608,0
10.05.2020 21:00:00.000,106.516,106.691,106.486,106.658,1067329956.0547
10.05.2020 22:00:00.000,106.657,106.899,106.605,106.874,5009569824.2188
10.05.2020 23:00:00.000,106.874,106.957,106.776,106.921,3896429931.6406
11.05.2020 00:00:00.000,106.924,107.003,106.896,106.974,5797569824.2188
11.05.2020 01:00:00.000,106.973,107.010,106.865,106.870,5651399902.3438
11.05.2020 02:00:00.000,106.870,106.893,106.777,106.790,3022760009.7656
11.05.2020 03:00:00.000,106.790,106.922,106.775,106.912,2650229980.4688
11.05.2020 04:00:00.000,106.914,106.991,106.913,106.949,3099050048.8281
11.05.2020 05:00:00.000,106.946,106.976,106.904,106.914,2974800048.8281
11.05.2020 06:00:00.000,106.914,107.180,106.884,107.122,7768970214.8438
11.05.2020 07:00:00.000,107.122,107.248,107.086,107.180,6395750000
11.05.2020 08:00:00.000,107.180,107.282,107.148,107.229,5561370117.1875
11.05.2020 09:00:00.000,107.230,107.277,107.194,107.216,4823129882.8125
11.05.2020 10:00:00.000,107.215,107.312,107.200,107.237,4998810058.5938
